Date,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
4/1/2007,267064.1268,490589.4467,251040.8687,282837.0241,364369.7647,141855.0386,144637.3788,353686.8847,274186.4858,325416.1336,241054.2518,208679.1606,398142.8725,327342.3877,489428.115,255347.1735,233235.5308,168478.7608,192263.3267,213638.0333,153386.5298,345367.933,167136.6606,162485.5022,168505.3539,212326.5914,147993.1855,276973.6651,189777.2033,291073.6664,236363.8785,204142.8912,136185.1122,177899.6199,123114.4532,121177.0636,119868.6983,104168.92,198941.9065,,307675.7651,109218.2909,141488.284,119247.2268,277592.01,199462.2633,108407.4985,141377.3421,133568.8248,121544.5436,131170.3521
5/1/2007,266878.8471,487454.9434,249221.7919,283069.0444,364307.4806,142256.3258,143861.8412,352942.8858,273858.0057,327422.658,241464.6892,208699.7501,398627.1829,325280.3406,489628.2589,254896.4103,235710.735,168803.4469,192937.3702,213146.8396,153813.118,345430.1265,167564.297,162735.8941,169245.3577,212574.9719,148532.9626,278495.24,190548.0942,290296.6937,237143.8229,203750.0944,136608.8368,177978.3088,123213.1369,121564.4585,119847.3641,104408.4473,199511.7336,,307322.4965,109215.438,141535.5969,119694.729,278377.183,200746.6042,108640.7793,141512.9652,133641.2887,121678.5043,131002.323
6/1/2007,266279.3884,483845.1256,246948.2719,283104.5177,363545.464,142778.0877,143135.4885,351899.5444,272933.2723,328713.9706,241889.8762,208578.8165,398729.393,322452.5695,489598.1272,254176.4013,238422.9138,169023.0397,193582.4778,212508.334,154161.7952,345219.7879,167889.68,162904.3112,169961.3727,212941.4799,149018.0136,279545.5776,191686.9159,288651.2855,237952.6268,203086.5658,136887.5618,177974.9948,123305.3113,121899.6066,119813.3415,104606.9324,199992.3105,,306640.8335,109233.8022,141530.48,120085.4765,279375.3607,202176.0998,108945.916,141896.6984,133383.6647,121724.2518,130849.6971
7/1/2007,265149.9528,479225.1995,244209.4483,283161.1271,362125.6736,143243.707,142262.4911,350483.03,271379.1742,329312.5782,242203.5101,208304.1713,398736.8166,319094.8344,488727.0196,253536.9944,241158.8224,169126.7855,194000.5617,211627.706,154431.6408,344752.2863,168240.5851,163069.6329,170578.3277,213152.2952,149417.1806,280096.2525,192581.13,287330.8348,238785.156,202044.3156,136981.0651,177785.619,123370.2743,122072.3596,119691.1161,104757.2947,200443.9577,,305781.3141,109307.3058,141502.5397,120405.9498,279926.9767,203247.524,109311.0962,142244.6247,133245.0488,121720.9611,130645.7501
8/1/2007,263894.0734,474407.6768,241182.452,283239.4056,360405.0812,143738.59,141499.6397,349014.7159,269246.357,329776.1542,242351.3578,207955.3356,398647.2945,315488.7912,488080.8437,253003.1877,243851.2453,169164.8937,194558.2013,210813.3623,154815.0709,344180.3823,168492.4284,163206.8565,171134.5509,213144.4933,149726.6349,280202.2432,193351.8152,285846.169,239576.6812,201733.1099,137106.7255,177659.6896,123535.6017,122219.6247,119652.7417,104914.6734,200833.6756,,305002.7707,109395.3249,141440.9501,120749.8662,280153.8169,204018.9727,109656.8688,142685.2729,133157.6595,121808.814,130404.8582
9/1/2007,262745.3752,468993.5074,238083.4578,283245.401,358720.1851,144226.2791,140539.7125,347572.6235,266578.3037,329985.0616,242161.8477,207400.7601,398656.0721,311461.7627,487066.9442,252459.123,245885.2265,169053.3218,195120.9424,210005.4261,155156.179,343354.7249,168619.1124,163293.1878,171572.0578,213286.111,149871.8837,280160.679,193599.6493,284764.4828,240530.4008,201863.6125,137207.2503,177566.5203,123652.563,122410.9318,119605.1617,105016.867,201139.5281,,304466.6522,109477.4018,141319.2778,121012.7501,279927.9772,204538.8343,109930.1594,143040.7544,133197.793,121921.2283,130218.683
10/1/2007,261750.8365,463311.7979,234913.9045,283450.9408,357182.9797,144675.3673,139574.6357,345947.4899,263887.7702,329454.7228,241708.7297,206783.2274,399130.5143,307557.037,486683.292,251831.691,247449.1884,168835.0191,195741.4102,209287.4397,155406.4859,341842.9371,168702.1269,163228.9936,171916.0808,213694.5723,149898.8491,279833.759,193675.0725,283565.3134,241504.2349,202445.438,137296.4147,177596.413,123753.5139,122658.1289,119675.5517,105112.5567,201335.4377,,303935.3113,109590.7456,141133.7984,121232.6911,279826,205127.0626,110112.1215,143456.8639,132901.2494,122050.0505,130002.2429
11/1/2007,260767.6015,457600.4486,231599.7744,283657.9354,355637.3274,145049.5713,138496.9395,344274.5408,260366.0248,328172.7757,240959.0435,206140.1985,399420.0614,302050.8769,486239.6999,250870.1024,248766.5993,168431.2698,196429.4037,208309.4756,155606.3033,339318.4959,168808.2178,163094.0378,172170.8933,214307.2224,149733.9991,279125.5168,193665.0527,282792.1175,242331.9705,202440.5569,137283.7448,177560.063,123748.5082,122788.3903,119892.5177,105152.0447,201509.2934,,303003.8017,109635.9243,140823.2053,121256.0661,279314.5733,205646.9711,110280.1579,143927.0746,132569.6507,122169.0652,129647.6634
12/1/2007,259470.9569,451477.9993,228238.692,283770.352,354066.9142,145394.7472,137542.6518,342596.9139,256859.5418,326626.8678,240081.0495,205377.313,399176.9001,296076.7361,485953.0909,249671.8416,250054.3174,168015.1563,197200.7971,207070.9572,155692.2457,336413.2469,168891.6852,162935.8282,172335.542,214915.511,149470.0726,278167.3432,193750.0895,282056.416,243052.9144,202540.958,137187.9594,177500.7518,123744.2492,122713.3657,120232.037,105239.5237,201880.364,,301837.751,109640.0641,140480.9832,121215.2269,278235.4871,206050.0483,110415.3627,144492.0566,132226.3248,122351.2396,129199.5942
1/1/2008,257969.5702,445381.4478,224587.123,283839.8718,352689.4231,145255.2294,136568.0935,340851.9235,253105.3756,325092.4877,239052.3317,204544.7921,398554.7129,288603.1245,485304.4474,248308.4888,250907.1564,167389.0104,197914.3263,205640.4199,155788.5756,333898.3581,168848.1654,162886.6951,172445.6491,215962.9212,149031.2131,276759.732,193718.235,280996.4994,243626.3515,202630.5839,136979.9681,177386.2136,123701.6394,122677.925,120460.3221,105372.0015,202276.4017,,299838.892,109588.2338,140172.9888,121126.9166,276470.7773,206311.6582,110464.9097,145146.3729,131866.915,122586.7242,128718.2505
2/1/2008,256286.8418,438185.6232,220983.133,283700.9732,351589.3041,144851.7944,135443.0511,338872.8055,248593.8736,323704.7183,238117.2498,202906.4746,397686.1735,280459.7644,484342.2033,247185.5766,251043.7989,166685.0335,198379.7621,203990.0631,155743.4988,331881.6191,168817.6049,162778.3358,172511.5925,216357.9384,148609.663,275680.8267,193569.3991,279223.5673,243687.704,202739.6863,136768.0558,177067.4575,123714.0287,122551.2497,120526.8644,105575.5365,203018.6255,,297684.2966,109562.0026,140029.1483,121067.7665,274826.1762,206547.1431,110528.7133,145687.099,131354.3746,122698.1566,128254.4562
3/1/2008,254307.171,429589.7656,217134.1025,283542.5798,350199.0239,144257.7767,134081.7763,336704.7139,243641.1575,322310.6169,237220.2777,202138.5004,396564.9718,272087.8729,484161.4227,245955.1766,250309.5002,165831.0018,198157.036,202389.5551,155664.2445,329858.4832,168751.2618,162519.7834,172592.5,216486.8984,148254.0269,274357.6106,193248.965,277333.4637,243718.4423,202682.2081,136523.8616,176489.2613,123746.8718,122467.3353,120486.3892,105745.8162,203256.9707,,295169.2088,109539.0528,139926.7343,121120.7834,274024.7268,206751.9289,110424.302,146024.7554,130926.4212,122637.9632,127875.4416
4/1/2008,252053.6846,419513.6575,213386.0892,283181.9944,348076.2938,143946.0547,132497.6482,334668.0175,237875.1828,320411.5938,236430.6882,200706.2599,394951.1356,264889.4807,484334.0272,244955.3877,248937.8078,165096.5016,197767.2594,200833.676,155547.891,327405.7824,168705.1065,162193.9103,172635.3382,215856.8358,148058.192,273008.9313,192768.5836,275306.4738,243485.0879,202080.2199,136340.607,175763.5127,123801.9207,122147.2599,120393.1864,105895.8844,203118.9021,,293225.4981,109397.1979,139677.2209,121216.7587,273650.4565,206785.5489,110436.3435,146105.5676,130668.5436,122453.638,127547.1659
5/1/2008,249653.2957,408788.265,209359.4159,282579.0643,345188.3373,143722.6744,130950.5345,332912.5113,233360.1616,317912.3721,235548.2378,200202.3935,393286.2857,258980.3795,485719.4644,243134.8813,247175.4411,164392.7912,197551.2191,199450.1166,155506.4662,324186.6209,168501.0463,161886.9305,172586.6369,215314.0478,147921.2194,271115.9749,192167.0399,272927.2753,243520.4463,201055.5372,136222.7853,175088.1428,123753.7245,121586.2691,120256.1728,106031.5532,201918.3414,,291688.6309,109216.7352,139331.9572,121416.4076,273023.0723,206647.5548,110477.8683,146099.7628,130516.9075,122318.5696,127281.2827
6/1/2008,247565.877,398372.6567,205443.488,281756.0882,342218.9404,143522.3469,129441.3009,331352.6618,228951.1434,315016.2321,234679.9765,198544.1681,391670.7552,252615.4621,486188.9493,241086.8059,245129.8977,163653.5804,197803.2884,198188.7666,155502.4284,320428.9527,168175.413,161612.2017,172354.4641,214715.297,147736.2694,269048.8746,191374.2705,270376.5358,243430.0531,199504.8459,136206.7844,174597.5362,123589.2392,120960.6485,120124.8827,106225.9792,200543.2762,,290419.0687,109028.7016,138895.5104,121599.6358,271458.4924,206329.9534,110698.2371,146171.1064,130365.6506,122195.3186,126978.985
7/1/2008,245435.8061,387823.8068,201439.6378,280665.4517,339373.7863,143356.7141,127917.3378,329600.5961,224360.1074,312193.8306,233655.9473,197467.7872,389238.9802,245783.6939,483292.0446,238894.77,243005.9142,162770.2289,198082.235,196822.992,155503.1881,316090.9014,167596.2522,161112.4244,171963.0262,213988.6838,147416.4809,266927.7295,190444.6356,267420.6476,243406.4589,198099.9131,136154.1689,174120.0762,123384.9006,120300.186,119929.0419,106461.6456,199131.5856,,288914.324,108958.3059,138437.8505,121675.3412,269477.0357,206079.0993,110801.3932,146270.4786,130193.4891,122079.1303,126685.2022
8/1/2008,243081.5937,377668.3005,197276.9165,279485.8221,336646.0007,143003.6919,126113.5173,327587.208,218604.2987,309128.9912,232678.8563,195450.9314,386003.1094,238623.8999,477964.4476,236939.0737,240695.6413,161749.8268,197996.4122,195123.1557,155556.852,311787.4271,166842.3865,160454.8594,171505.6049,213564.2811,146954.8232,264633.2987,189418.0446,264262.6988,243594.5568,196730.9771,135915.3668,173580.7092,123101.6078,119778.8988,119618.0116,106648.6383,197734.5539,,286877.0568,108955.0779,137936.766,121748.3586,267240.2581,205854.3097,110811.9885,146450.1758,129968.5982,121983.3073,126333.1551
9/1/2008,240648.1801,368285.8494,193043.501,278167.3913,333856.7091,142492.9061,124356.5234,325065.098,212815.092,305996.1124,231858.1406,193735.9517,383125.6825,231402.1542,471707.726,235103.4283,238693.3493,160663.1101,197815.9852,193183.9922,155580.8022,307420.9798,166047.0266,159735.9282,171019.2469,213130.9709,146410.1432,262251.9347,188463.3847,260947.3304,243687.226,195702.362,135624.3781,172897.8793,122824.6742,119273.0532,119206.9581,106118.9279,196232.7437,,284362.7865,108982.7189,137458.0018,121703.3139,265267.6694,205594.9494,110808.6121,146623.2049,129600.2449,121938.7245,125913.8174
10/1/2008,238589.9667,360172.3892,188761.502,276582.9513,330904.3954,141885.3309,122836.2759,322336.5272,207737.884,303032.5588,231209.3858,191408.6694,381518.0192,224546.736,467716.4548,233074.591,236826.7747,159453.9878,197585.3256,191154.0117,155547.3476,303303.5386,165356.597,159077.4128,170523.4335,212680.9013,145899.4305,259831.8953,187362.217,257584.3545,243910.8995,194797.302,135212.6314,171950.4703,122493.1678,118880.3169,118869.0658,,194585.9861,,281724.3259,108998.4161,137025.4271,121666.4332,263106.7539,205235.8843,110880.517,146847.0161,129111.6868,121850.4072,125366.4609
11/1/2008,236885.5885,352306.5977,184551.2256,274848.3937,327768.8281,141289.2597,121462.0688,319577.4403,202023.4144,300180.4199,230479.4292,189228.4073,380184.8369,217136.798,464309.6672,231492.5411,235129.2435,157946.4817,197564.7826,189290.8808,155272.2253,299852.6753,164706.6928,158220.4395,169900.9696,212197.97,145363.6033,257491.3043,186273.6558,254311.8207,243976.7126,194101.3996,134859.8417,170808.124,122186.7007,118617.4212,118555.9302,104315.9848,192853.1066,,279230.1963,108940.5955,136472.8457,121387.6256,261294.3903,204963.7635,110850.7134,147100.3754,128547.3609,121753.6815,124816.3452
12/1/2008,235347.6019,344759.5942,180525.7701,273185.1575,324897.5667,140738.0709,119842.2829,317100.7617,196106.7515,297213.2262,229665.095,186667.8703,378403.5099,210634.9918,461180.3884,229857.25,233255.2749,156128.3884,197497.8923,187608.9147,154962.2786,296665.2714,164006.1736,157338.7847,169155.8819,211767.2127,144810.1892,255031.8929,185364.697,250850.4256,243944.447,193123.3294,134343.9926,169671.0628,121835.009,118438.8904,118172.1085,103937.3144,191021.0519,,277142.9726,108839.1317,135875.5524,121090.6352,259513.1344,204824.4797,110735.7467,147311.4112,127963.2594,121642.9454,124162.3453
1/1/2009,233676.4181,337704.8206,176739.6794,271646.7009,322697.9049,140236.5864,117830.6772,314956.3314,190611.3283,294538.8278,228882.6472,183907.1083,377735.2202,204072.4378,458429.9117,228825.1662,230947.6335,154278.3545,197376.7524,186021.948,154661.8304,293556.374,163291.696,156325.7169,168335.9004,211560.991,144299.9322,252891.5656,184727.1515,247403.0985,243752.3739,191962.5833,133911.0037,168193.7486,121453.2605,118160.8228,117815.7821,104010.8043,189026.3491,160646.9767,275305.9868,108757.2655,135289.4861,120674.8472,258059.9167,204809.8163,110573.0162,147581.1001,127446.5337,121486.054,123407.9742
2/1/2009,232061.8672,332567.2792,173375.4676,270322.7964,320906.0655,139973.2261,115747.6151,312907.3769,187097.6915,291788.7784,228410.1046,181707.2136,377843.6595,198879.0816,454839.7256,227780.6773,228651.2159,152619.5903,196989.8247,184526.727,154568.5146,290189.9364,162822.2429,155406.915,167719.5049,211467.2001,143907.4057,250575.0871,184065.0308,244204.5844,243927.3806,190894.5725,133416.8111,167144.6157,121004.5013,117849.3897,117503.0545,104167.2378,186855.6884,160656.7873,274138.8083,108726.6386,134858.673,120441.2985,256684.1417,204700.8683,110327.457,147623.6789,127142.4887,121276.4815,122581.7051
3/1/2009,230479.9776,328312.1357,170212.7667,269149.2415,319176.7212,139865.1626,113728.4204,310812.9741,183947.3855,288908.3646,228089.8058,179562.5075,377725.2819,193787.7733,451399.7642,226877.1938,226341.0396,151127.9293,196633.2229,182800.3727,154541.3186,286702.1884,162590.3108,154649.3449,167231.5334,211329.3211,143528.7444,248256.954,182874.4762,241087.3831,244258.4129,189796.5489,132934.1344,166264.0602,120528.1807,117588.696,117324.5836,104349.5623,184618.8863,160614.1597,272752.7103,108677.7325,134531.9751,120345.123,255193.8372,204308.8279,110147.5979,147544.9796,127323.8903,121092.8202,121834.4258
4/1/2009,229067.8167,324313.7435,167063.6635,268149.8342,316960.6952,139848.4888,111993.4763,308987.9099,180761.4494,285169.4662,227845.7121,178206.3769,375809.4171,188734.8431,447710.9669,225300.9854,224529.5818,149542.4292,196213.2015,181204.133,154702.6973,283158.1847,162450.6216,153937.0596,166731.2963,211067.7188,143023.3911,245620.5536,181768.9037,238683.2318,244470.5217,188829.1612,132326.4806,166038.6697,120049.1472,117411.754,117178.1108,104265.2676,182351.7122,160402.4441,271418.6299,108588.6445,134210.2654,120510.0823,253771.8026,203705.7616,110012.4088,147216.9551,127593.7964,120985.2727,121307.9982
5/1/2009,227866.6057,320439.1691,164017.1545,267231.2494,314597.1652,139848.3013,110470.7556,307751.5969,177181.3801,281645.9674,227541.4878,176599.1117,372892.6618,182862.5557,443882.4268,223622.2191,222665.9654,147888.2849,195803.7205,179939.4147,154774.2591,279835.6825,162207.6466,153121.8554,166074.6407,210863.6991,142360.4676,243127.7688,180724.9987,236579.9554,244140.1474,187097.8308,131727.659,165633.8762,119664.6405,117203.5663,117052.1565,104068.683,180193.5251,160054.4426,269388.2819,108425.4787,133801.7618,120710.1371,252090.7577,203273.5878,110058.8165,146851.2499,127983.254,120921.8052,120936.5234
6/1/2009,226766.0936,317053.0539,161119.1444,266233.6918,312211.0755,139823.978,109077.3208,306955.2946,174140.1664,278539.9506,227192.0078,175316.5259,370726.2949,176726.7365,439235.1131,222247.4077,220831.8948,146303.7043,195162.2527,179112.3173,154830.2203,277309.0266,161874.3486,152122.1373,165331.742,210530.6132,141670.4505,240614.8082,180561.8409,234882.8464,243717.8878,185521.224,131101.237,165192.1149,119387.4035,116920.2781,116938.5286,103839.1679,178294.1864,159651.6208,267327.8747,108249.3589,133246.8539,120936.7469,250569.024,202996.0649,110184.8454,146471.5384,128167.425,120819.7148,120610.3484
7/1/2009,225790.303,314541.9169,158639.5056,265199.8033,310028.4934,139834.9568,107906.5082,306380.0815,171585.2699,276275.8759,226678.1699,174057.7275,368362.7739,170707.3001,434692.8019,221176.2398,219053.9476,144964.6719,194393.1318,178524.764,154736.1593,275047.2629,161509.7743,151195.0553,164595.4485,209910.3649,141014.5537,238126.8253,180179.7332,233221.8581,243260.0412,183908.788,130502.3105,164586.4576,119118.0068,116661.497,116716.8512,103574.4592,176482.7639,159373.9809,265155.8421,108045.9101,132614.3281,121081.9557,249256.3468,202743.1937,110325.13,146032.8468,128301.7272,120737.58,120220.7134
8/1/2009,224779.6289,312443.1431,156354.9327,264083.7726,308144.127,139717.8961,106782.314,305845.5517,169256.2668,274297.0065,226176.0103,172917.1416,366329.9862,165892.0739,431199.1643,220225.259,217354.819,143822.6146,193491.1836,178041.9483,154532.4192,273098.3499,161081.0103,150455.0963,163762.3554,208954.6893,140485.6433,236043.9752,179906.8643,231892.1937,242855.1192,183084.4351,129881.4417,164095.613,118783.1315,116331.8295,116447.1394,103365.4475,174677.8236,159556.0456,263577.0752,107855.9667,132052.8617,121167.9275,248396.6698,202188.8475,110464.9554,145615.6463,128375.6727,120635.0143,119798.7937
9/1/2009,223788.9625,310799.1897,154263.278,263143.7707,306562.0696,139563.4366,105791.815,305502.2104,167098.309,272657.4853,225752.9894,171360.1661,363939.6024,162149.2137,427095.87,219178.7614,215737.1339,142747.6231,192566.4852,177440.91,154278.2636,270848.11,160675.867,149801.9765,163002.7041,208033.0042,140048.7647,234535.7017,179137.6517,231023.1821,242464.8213,182406.3068,129289.0912,163560.6384,118388.2838,115966.072,116158.663,102701.6697,172746.3789,159983.0604,262231.5621,107650.1997,131531.904,121116.1711,247673.0617,201522.4185,110573.96,145191.5488,128572.9497,120532.0433,119409.0671
10/1/2009,222896.3953,309922.8465,152493.7106,262416.4307,305405.7295,139358.3576,104687.7182,305228.7753,164800.6334,271564.8302,225529.6763,169844.533,361440.0899,159656.0534,422497.1445,218255.5548,214280.9136,141682.9328,191924.6863,176693.8013,154013.8038,268969.1726,160399.615,149199.0191,162369.355,207363.5791,139715.9442,233506.824,178921.3109,230537.2608,242080.6332,181777.5485,128797.5611,163027.6678,118014.1224,115543.4754,115903.4944,101914.8773,171025.6538,160373.4769,261166.9531,107498.8072,131133.8818,121078.7005,247052.1312,200834.9262,110606.9568,144853.5076,128913.7703,120417.8999,119129.0602
11/1/2009,222389.3922,310786.19,151313.8719,261951.621,304632.6862,139401.367,103717.6249,305266.1346,163804.3549,271018.0746,225549.3799,168363.3725,360439.1923,157780.108,418335.6873,217673.6285,213240.3493,140736.6615,191364.1331,175925.0215,153917.4466,267485.837,160343.6053,148738.2685,161942.2601,206846.2873,139430.5337,232666.3027,178575.6321,230565.1189,242055.2282,181085.5814,128397.8202,162452.7273,117807.3346,115191.948,115755.3981,101013.9073,169577.1603,160311.7569,259804.4247,107394.1219,130999.5659,121011.3479,246377.0938,200105.8647,110725.4386,144563.716,129223.7762,120330.4433,118850.4692
12/1/2009,222297.0301,312762.2753,150417.2089,261639.7751,304323.8645,139527.1841,102846.1546,305824.3385,163523.849,270654.0966,225752.9569,167606.4486,361475.0619,155960.4105,417179.8967,217397.0131,212484.8616,139982.2742,190854.9935,175471.1226,153732.5635,266485.2621,160430.5775,148450.9426,161537.0348,206474.7826,139223.9726,232001.3198,178245.1144,230685.0934,242353.5154,180663.5442,128070.7073,161981.4487,117732.213,114916.7377,115690.921,100553.1002,168709.5074,160129.8349,258495.654,107380.7918,131084.5591,120942.2729,245589.1582,199572.7359,110848.6015,144463.4437,129623.131,120266.0714,118613.6086
1/1/2010,222594.9493,314769.2887,149726.9586,261412.3412,304249.1562,139588.3089,102285.4597,306895.6137,163445.4447,269662.7998,226263.8723,166867.5653,363320.1295,154895.0129,418158.2659,217380.1977,211744.0909,139280.172,190103.7233,175259.0217,153713.8997,265929.5534,160678.3323,148311.0118,161164.1284,206180.3284,139123.7776,231360.927,178028.353,231584.8997,243072.6559,180380.6787,127869.3681,161864.1138,117820.7565,114759.7474,115621.8906,100361.153,167660.4805,160044.6578,257234.4278,107361.4462,131125.7187,120836.7164,245044.2811,199230.2127,111035.3429,144544.0819,130087.8846,120268.6157,118386.9764
2/1/2010,222947.3733,315607.7567,149125.8828,261393.8217,304324.2193,139574.6295,101751.0347,308286.261,162595.1174,268529.7829,226862.8015,166524.7333,363951.4359,153990.8429,421301.1114,217206.5,211047.6978,138675.8948,189400.4389,175336.1691,153749.0627,265297.562,161023.7573,148128.0581,160757.9761,206062.4581,139059.9568,230854.3483,178024.5856,232593.5105,243338.6207,180327.7231,127725.5806,162063.8457,117923.2092,114688.4966,115633.4074,100372.8238,166878.0199,159938.1359,256585.2447,107341.0151,130960.5892,120676.9984,244821.5178,199168.2799,111183.8791,144618.4548,130526.5559,120342.1785,118333.8375
3/1/2010,223322.3166,316679.0491,148716.4347,261472.4121,304264.6624,139599.8157,101412.2164,309445.1674,161531.2991,267436.4685,227388.8918,165717.3807,363630.0594,153203.5324,423400.2665,216813.6116,210450.1993,138190.5925,189020.0564,175785.5425,153976.2911,264850.0116,161503.8551,147878.6007,160433.4713,206191.2791,139082.8458,230707.3014,178284.8958,233715.3398,243552.8786,180714.3421,127454.2131,162430.8963,118056.2301,114606.9416,115650.4307,100598.5163,165880.3337,159659.348,256570.0116,107387.5581,130898.5192,120716.2662,244808.8514,199173.5092,111409.9454,144738.8993,130687.9249,120562.6334,118308.3945
4/1/2010,223725.8243,318013.3598,148358.9401,261866.5618,304161.9227,139775.8505,101265.2076,310612.9258,161009.2701,267373.4763,227551.9061,165810.5076,364687.3289,151968.4736,425806.852,216247.8829,210141.761,137971.9766,188864.1617,176325.6529,154113.2268,264502.8617,161970.4193,147697.6229,160284.2143,206366.7367,139136.1416,230496.2104,177992.2291,233891.5476,243694.3598,181632.8682,127069.7989,162771.3698,118152.8144,114475.0852,115816.706,100889.943,165227.7633,159322.1735,257281.5313,107522.7819,131050.863,120828.3845,244613.7454,199272.6223,111712.6097,144869.6398,131068.0105,120784.3484,118349.5717
5/1/2010,224091.7817,319482.5112,147895.4234,262288.0768,303892.2999,139979.142,101389.4095,311378.7457,160354.0171,267617.0605,227259.7279,165483.6656,367927.2093,150723.0425,426662.461,215817.987,209806.0798,137789.2725,189026.1682,176810.2535,154261.9574,264576.9545,162276.5474,147637.6226,160231.1545,206486.8251,139222.1566,229807.5727,177559.4388,233573.0243,244195.4774,182528.1217,126614.2566,162974.0419,118251.4423,114284.4354,115905.8742,101163.9442,164613.2792,159248.3849,257939.5742,107681.3533,131246.8531,121060.3864,244413.956,199621.5725,112025.8047,145117.9449,131352.8396,120945.9039,118347.4242
6/1/2010,224117.9472,319415.2136,147196.457,262851.8449,303429.7731,140025.1116,101591.3667,311983.5823,159549.6026,267263.4903,226602.808,165786.9999,371477.87,150058.8136,428767.5711,215489.8694,208980.144,137492.0919,188998.651,176801.0963,154392.1042,264547.8128,162330.4982,147500.2931,160095.3414,206503.92,139201.4564,228617.113,176580.5941,233265.9049,244457.1918,182500.3954,126159.6796,162835.8065,118257.958,114083.9352,115981.7672,101425.0746,163374.7543,159456.9427,258447.3983,107703.693,131155.749,121202.4772,244200.7419,199984.97,112153.5874,145297.8499,131459.1037,120928.981,118292.0049
7/1/2010,223552.8616,318236.9036,146227.7622,263212.6854,302609.3612,139776.9492,101521.299,311823.2128,157643.0452,265709.7515,225687.6317,164602.5327,373474.2662,149428.2829,430161.4669,215406.0606,207513.6497,136767.5571,188849.0536,176414.3363,154365.657,264056.5069,162083.148,147140.8623,159677.7435,206730.5482,139053.7503,227140.9964,175508.3311,233134.4125,244631.8729,181691.5737,125568.2586,162374.4493,118082.5319,113781.3918,115922.4699,101618.8758,161691.9069,160011.8137,258190.2783,107615.3527,130772.875,121127.0986,243823.7854,200084.8894,112029.1121,145398.8453,130879.4264,120790.158,118039.8589
8/1/2010,222633.2898,316224.1766,145018.0906,263125.4493,301346.6011,139297.6438,101206.6647,311174.2851,155892.639,263255.2718,224648.3237,163555.6382,374245.4315,148671.5384,431464.1855,215427.2741,205552.1336,135726.6795,188515.3926,175395.1057,154249.3185,262682.0788,161613.2591,146641.2054,159082.3551,207027.0178,138772.7526,225425.17,174399.7989,232918.1288,244810.3117,180661.2764,124918.1189,161401.1902,117839.9845,113394.435,115739.4006,101847.5595,159857.4347,160667.5301,257443.8779,107464.8594,130165.5995,120772.657,242883.8342,199848.5926,111786.8826,145459.5059,130038.2157,120560.6037,117664.0919
9/1/2010,221639.9521,314170.562,143697.564,262579.8217,299632.3474,138729.9055,100592.9583,309620.3261,153720.1643,260787.0782,223561.5075,161901.5682,373360.1332,147488.9785,432021.2249,215623.3077,203854.7685,134338.967,188209.9868,173908.5186,154129.042,260770.6509,160913.3233,146003.1847,158399.6801,207183.7536,138391.2652,223311.5315,173345.3183,231997.4702,244826.7818,179871.9564,124322.9617,160030.3319,117430.5467,112910.3543,115354.8459,101715.8638,157939.6408,161464.4464,256207.3342,107321.7883,129415.8606,120173.8742,241676.8306,199476.1504,111472.3498,145416.3727,129110.5548,120263.8287,117164.6387
10/1/2010,220740.7124,311967.3096,142316.5552,261593.7395,297616.0308,138158.6556,99881.65578,307869.7747,151977.1806,258195.1385,222544.8922,160559.0932,372138.0685,146355.4374,432413.1446,215394.1189,202308.5547,133005.4302,187835.2208,172215.2471,154028.9764,258759.5982,160086.8531,145304.4315,157723.5724,207336.0076,137919.8147,221206.8693,171842.9912,230635.9918,244591.9106,179079.2788,123842.2895,158586.5579,117000.2792,112398.2196,114890.8275,101388.1079,156031.8995,162017.9954,254334.2961,107170.7645,128567.2164,119639.1485,239973.0184,199218.41,111065.5572,145376.8594,128287.566,119895.8982,116604.4038
11/1/2010,219839.3444,310015.713,140918.0309,260561.9307,295639.8576,137566.0442,99030.69487,306213.5632,150064.0857,255740.7137,221607.4631,158726.7489,369969.3762,145655.4445,433773.731,214656.9061,200649.9751,131635.7477,187221.9821,170649.4595,153838.0989,256727.9452,159178.1175,144612.6669,157031.3813,207488.5738,137424.2871,219315.5571,170176.7354,229195.4681,244007.6697,178212.1348,123283.7922,157200.777,116460.0433,111978.1362,114361.6287,100914.1628,154013.5245,162381.0782,251999.274,106882.0606,127686.3578,119127.9791,238189.4372,198866.5007,110496.1914,145327.3292,127526.2233,119527.9196,115945.5561
